source,file_path,sheet_name,mime_type,labels_path,uuid
bea_spreadsheets,spreadsheets/Part%20II%20J1-J2__88.xls,II.J1,application/vnd.ms-excel,annotations/annotations_75fea741-4ff3-44cf-a863-9145c57b20e1.npz,75fea741-4ff3-44cf-a863-9145c57b20e1
bea_spreadsheets,spreadsheets/Part%20II%20C4-C6%20__90.xls,II.C 6,application/vnd.ms-excel,annotations/annotations_bd42f145-b673-4c93-a8a5-adca46fa9893.npz,bd42f145-b673-4c93-a8a5-adca46fa9893
bea_spreadsheets,spreadsheets/Part%20II%20G1-G5__92.xls,Table II.G 4,application/vnd.ms-excel,annotations/annotations_77a6ee3c-f327-48f5-8512-e7498c876b13.npz,77a6ee3c-f327-48f5-8512-e7498c876b13
bea_spreadsheets,spreadsheets/State%20Rankings__93.xlsx,State PI Means and Medians,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_805ce92e-4e8b-4d6d-9632-bebedf8a018f.npz,805ce92e-4e8b-4d6d-9632-bebedf8a018f
bea_spreadsheets,spreadsheets/Part%20II%20E1-E17__94.xls,Table II.E 13,application/vnd.ms-excel,annotations/annotations_8d240d17-d577-4935-88d8-97a8ad6a7233.npz,8d240d17-d577-4935-88d8-97a8ad6a7233
bea_spreadsheets,spreadsheets/Part%20I%20H1-H12__95.xls,I.H 11,application/vnd.ms-excel,annotations/annotations_97ffbb00-0ea7-4c22-9a02-540c55e4a08b.npz,97ffbb00-0ea7-4c22-9a02-540c55e4a08b
bea_spreadsheets,spreadsheets/Part%20I%20U1-W2__96.xls,I.W 2,application/vnd.ms-excel,annotations/annotations_ea3331d7-b3b5-4e0f-9407-d0641d5af71e.npz,ea3331d7-b3b5-4e0f-9407-d0641d5af71e
bea_spreadsheets,spreadsheets/Part%20I%20K1-K2__98.xls,I.K 2,application/vnd.ms-excel,annotations/annotations_79bc841a-3555-4b07-bb74-7b0389c5db37.npz,79bc841a-3555-4b07-bb74-7b0389c5db37
census_spreadsheets,spreadsheets/2020LUCA_MC0900305910_address_countlist__2.csv,c2745a1e-dbd7-4dee-928c-c62f88b0983f,text/csv,annotations/annotations_c2745a1e-dbd7-4dee-928c-c62f88b0983f.npz,c2745a1e-dbd7-4dee-928c-c62f88b0983f
census_spreadsheets,spreadsheets/mtis1810__3.xls,Table 3,application/vnd.ms-excel,annotations/annotations_db467df2-cfc0-4636-af05-a739b62d6fb5.npz,db467df2-cfc0-4636-af05-a739b62d6fb5
census_spreadsheets,spreadsheets/2020LUCA_PL1913350_address_countlist__5.csv,570e535a-56c6-451b-9b13-638c3a6dc729,text/csv,annotations/annotations_570e535a-56c6-451b-9b13-638c3a6dc729.npz,570e535a-56c6-451b-9b13-638c3a6dc729
census_spreadsheets,spreadsheets/2020LUCA_MC4213357872_address_countlist__8.csv,6470bf61-65b8-4233-bfbb-7c395df29af5,text/csv,annotations/annotations_6470bf61-65b8-4233-bfbb-7c395df29af5.npz,6470bf61-65b8-4233-bfbb-7c395df29af5
census_spreadsheets,spreadsheets/2020LUCA_PL0216530_address_countlist__9.csv,b28c55a4-9694-4a71-9de0-06a9a17c7a71,text/csv,annotations/annotations_b28c55a4-9694-4a71-9de0-06a9a17c7a71.npz,b28c55a4-9694-4a71-9de0-06a9a17c7a71
census_spreadsheets,spreadsheets/2020LUCA_MC5510515650_address_countlist__15.csv,072bf854-40bb-479b-9ec8-baeeba8c3c71,text/csv,annotations/annotations_072bf854-40bb-479b-9ec8-baeeba8c3c71.npz,072bf854-40bb-479b-9ec8-baeeba8c3c71
census_spreadsheets,spreadsheets/2020LUCA_MC4208533784_address_countlist__16.csv,8d2026a4-0f97-463a-94cb-b580074f0263,text/csv,annotations/annotations_8d2026a4-0f97-463a-94cb-b580074f0263.npz,8d2026a4-0f97-463a-94cb-b580074f0263
census_spreadsheets,spreadsheets/2020LUCA_MC5500349200_address_countlist__19.csv,fa70d605-e133-4c91-88d4-2c81b92553fa,text/csv,annotations/annotations_fa70d605-e133-4c91-88d4-2c81b92553fa.npz,fa70d605-e133-4c91-88d4-2c81b92553fa
census_spreadsheets,spreadsheets/2020LUCA_PL0213550_address_countlist__20.csv,d012744c-1f6a-40cb-b199-31bdeb977258,text/csv,annotations/annotations_d012744c-1f6a-40cb-b199-31bdeb977258.npz,d012744c-1f6a-40cb-b199-31bdeb977258
census_spreadsheets,spreadsheets/2020LUCA_PL2738150_address_countlist__21.csv,fedca2c0-3b39-43cd-8a12-0d49b4134375,text/csv,annotations/annotations_fedca2c0-3b39-43cd-8a12-0d49b4134375.npz,fedca2c0-3b39-43cd-8a12-0d49b4134375
census_spreadsheets,spreadsheets/2020LUCA_PL0547900_address_countlist__25.csv,aa6426e4-d841-4c31-ad46-10e32c63b583,text/csv,annotations/annotations_aa6426e4-d841-4c31-ad46-10e32c63b583.npz,aa6426e4-d841-4c31-ad46-10e32c63b583
census_spreadsheets,spreadsheets/2020LUCA_PL4200660_address_countlist__27.csv,71c55f55-6674-4c04-bc9c-e9052740494f,text/csv,annotations/annotations_71c55f55-6674-4c04-bc9c-e9052740494f.npz,71c55f55-6674-4c04-bc9c-e9052740494f
census_spreadsheets,spreadsheets/2020LUCA_MC5504374450_address_countlist__28.csv,c76802fa-0ef2-4628-b0ba-df2f974d96d2,text/csv,annotations/annotations_c76802fa-0ef2-4628-b0ba-df2f974d96d2.npz,c76802fa-0ef2-4628-b0ba-df2f974d96d2
census_spreadsheets,spreadsheets/2020LUCA_MC5511555675_address_countlist__29.csv,c4ad1d40-d75c-4a64-8da9-b26a9f4fd2ef,text/csv,annotations/annotations_c4ad1d40-d75c-4a64-8da9-b26a9f4fd2ef.npz,c4ad1d40-d75c-4a64-8da9-b26a9f4fd2ef
census_spreadsheets,spreadsheets/2020LUCA_MC5509504500_address_countlist__30.csv,c6a3e47c-a6ac-4482-846e-3724e7431399,text/csv,annotations/annotations_c6a3e47c-a6ac-4482-846e-3724e7431399.npz,c6a3e47c-a6ac-4482-846e-3724e7431399
census_spreadsheets,spreadsheets/2020LUCA_MC4212924608_address_countlist__31.csv,fb737f93-59ef-41e7-afa0-d9c1249d3a44,text/csv,annotations/annotations_fb737f93-59ef-41e7-afa0-d9c1249d3a44.npz,fb737f93-59ef-41e7-afa0-d9c1249d3a44
census_spreadsheets,spreadsheets/2020LUCA_PL4265392_address_countlist__32.csv,decc7a6c-b6b7-4e16-b7aa-99be299981a9,text/csv,annotations/annotations_decc7a6c-b6b7-4e16-b7aa-99be299981a9.npz,decc7a6c-b6b7-4e16-b7aa-99be299981a9
census_spreadsheets,spreadsheets/37NC_bas2012__33.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_efa8143d-fd14-48a0-831e-547f075bc761.npz,efa8143d-fd14-48a0-831e-547f075bc761
census_spreadsheets,spreadsheets/2020LUCA_PL2772184_address_countlist__34.csv,e824e22c-1290-4f10-9169-cd875e215506,text/csv,annotations/annotations_e824e22c-1290-4f10-9169-cd875e215506.npz,e824e22c-1290-4f10-9169-cd875e215506
census_spreadsheets,spreadsheets/2020LUCA_MC4211778416_address_countlist__35.csv,d2c41733-905c-4884-8865-162522492f08,text/csv,annotations/annotations_d2c41733-905c-4884-8865-162522492f08.npz,d2c41733-905c-4884-8865-162522492f08
census_spreadsheets,spreadsheets/2020LUCA_MC4212517314_address_countlist__37.csv,abc12956-42b4-45d5-b2d9-38732531a91e,text/csv,annotations/annotations_abc12956-42b4-45d5-b2d9-38732531a91e.npz,abc12956-42b4-45d5-b2d9-38732531a91e
census_spreadsheets,spreadsheets/2020LUCA_PL0569350_address_countlist__38.csv,c9db7bd4-e3fc-4bc5-8af5-0ebc8b5e7718,text/csv,annotations/annotations_c9db7bd4-e3fc-4bc5-8af5-0ebc8b5e7718.npz,c9db7bd4-e3fc-4bc5-8af5-0ebc8b5e7718
census_spreadsheets,spreadsheets/2020LUCA_CO39105_address_countlist__39.csv,7e03e087-3f42-4ce4-b4a6-a6753f4c438c,text/csv,annotations/annotations_7e03e087-3f42-4ce4-b4a6-a6753f4c438c.npz,7e03e087-3f42-4ce4-b4a6-a6753f4c438c
census_spreadsheets,spreadsheets/2020LUCA_PL2725010_address_countlist__41.csv,58f2b63b-0a28-4754-8975-e1b2703c5a78,text/csv,annotations/annotations_58f2b63b-0a28-4754-8975-e1b2703c5a78.npz,58f2b63b-0a28-4754-8975-e1b2703c5a78
census_spreadsheets,spreadsheets/2020LUCA_CO38043_address_countlist__42.csv,bfde04fc-3444-4eb8-8ef3-7f7648ce1395,text/csv,annotations/annotations_bfde04fc-3444-4eb8-8ef3-7f7648ce1395.npz,bfde04fc-3444-4eb8-8ef3-7f7648ce1395
census_spreadsheets,spreadsheets/2020LUCA_MC5512332225_address_countlist__43.csv,b2873870-e8be-41b9-ab8a-27dd8ec8759a,text/csv,annotations/annotations_b2873870-e8be-41b9-ab8a-27dd8ec8759a.npz,b2873870-e8be-41b9-ab8a-27dd8ec8759a
census_spreadsheets,spreadsheets/2020LUCA_PL4256576_address_countlist__44.csv,5e1cdba5-9531-4a92-8ac2-a7e9bf838c0d,text/csv,annotations/annotations_5e1cdba5-9531-4a92-8ac2-a7e9bf838c0d.npz,5e1cdba5-9531-4a92-8ac2-a7e9bf838c0d
census_spreadsheets,spreadsheets/2020LUCA_PL4219576_address_countlist__50.csv,e894a73b-ea58-475f-bbb3-247c0507ab1d,text/csv,annotations/annotations_e894a73b-ea58-475f-bbb3-247c0507ab1d.npz,e894a73b-ea58-475f-bbb3-247c0507ab1d
census_spreadsheets,spreadsheets/2020LUCA_MC4208563008_address_countlist__52.csv,b4e6b54f-21ff-41d2-810b-b58e5f9a9307,text/csv,annotations/annotations_b4e6b54f-21ff-41d2-810b-b58e5f9a9307.npz,b4e6b54f-21ff-41d2-810b-b58e5f9a9307
census_spreadsheets,spreadsheets/2020LUCA_PL2763544_address_countlist__54.csv,668b29b4-c44c-4479-8098-2b55de3e304e,text/csv,annotations/annotations_668b29b4-c44c-4479-8098-2b55de3e304e.npz,668b29b4-c44c-4479-8098-2b55de3e304e
census_spreadsheets,spreadsheets/2020LUCA_MC4200355016_address_countlist__56.csv,c6e46e40-c730-4992-a244-2136d9471955,text/csv,annotations/annotations_c6e46e40-c730-4992-a244-2136d9471955.npz,c6e46e40-c730-4992-a244-2136d9471955
census_spreadsheets,spreadsheets/2020LUCA_PL0427820_address_countlist__57.csv,794752f5-9534-4221-95a2-6abfa54341a5,text/csv,annotations/annotations_794752f5-9534-4221-95a2-6abfa54341a5.npz,794752f5-9534-4221-95a2-6abfa54341a5
census_spreadsheets,spreadsheets/AIA1310_2010_Pop_and_Housing_counts__60.xls,Sheet 1,application/vnd.ms-excel,annotations/annotations_ac491c19-a384-4de5-aa18-bd8a3b178d5d.npz,ac491c19-a384-4de5-aa18-bd8a3b178d5d
census_spreadsheets,spreadsheets/2020LUCA_PL3422470_address_countlist__61.csv,41159ef0-0fb1-4e64-be6e-c36324eca7d5,text/csv,annotations/annotations_41159ef0-0fb1-4e64-be6e-c36324eca7d5.npz,41159ef0-0fb1-4e64-be6e-c36324eca7d5
census_spreadsheets,spreadsheets/2020LUCA_PL2705482_address_countlist__64.csv,8a48de34-be39-477a-8ce5-76030a7509a5,text/csv,annotations/annotations_8a48de34-be39-477a-8ce5-76030a7509a5.npz,8a48de34-be39-477a-8ce5-76030a7509a5
census_spreadsheets,spreadsheets/2020LUCA_PL4257720_address_countlist__66.csv,fc75a8ec-499f-4173-a746-0fbb049663f2,text/csv,annotations/annotations_fc75a8ec-499f-4173-a746-0fbb049663f2.npz,fc75a8ec-499f-4173-a746-0fbb049663f2
census_spreadsheets,spreadsheets/2020LUCA_PL2744422_address_countlist__68.csv,eac80161-0f89-460a-ad6a-6ed9c64ceb81,text/csv,annotations/annotations_eac80161-0f89-460a-ad6a-6ed9c64ceb81.npz,eac80161-0f89-460a-ad6a-6ed9c64ceb81
census_spreadsheets,spreadsheets/2020LUCA_PL1965730_address_countlist__69.csv,0bf3d845-6b24-4d0d-a9d7-7c0bbeee385e,text/csv,annotations/annotations_0bf3d845-6b24-4d0d-a9d7-7c0bbeee385e.npz,0bf3d845-6b24-4d0d-a9d7-7c0bbeee385e
census_spreadsheets,spreadsheets/2020LUCA_PL1047420_address_countlist__70.csv,abc65b2f-7799-432f-abca-1f888b06fd42,text/csv,annotations/annotations_abc65b2f-7799-432f-abca-1f888b06fd42.npz,abc65b2f-7799-432f-abca-1f888b06fd42
census_spreadsheets,spreadsheets/2020LUCA_MC5513718475_address_countlist__71.csv,08de0773-3e03-4ebd-81a5-fb0ccae25e5a,text/csv,annotations/annotations_08de0773-3e03-4ebd-81a5-fb0ccae25e5a.npz,08de0773-3e03-4ebd-81a5-fb0ccae25e5a
census_spreadsheets,spreadsheets/2020LUCA_MC5503330300_address_countlist__76.csv,9e1dc74a-d3a8-4884-8b6c-2df9d320d431,text/csv,annotations/annotations_9e1dc74a-d3a8-4884-8b6c-2df9d320d431.npz,9e1dc74a-d3a8-4884-8b6c-2df9d320d431
census_spreadsheets,spreadsheets/EEO_10_5YR_EEOALL1R_with_ann%20(1)__79.csv,9155f2e4-b768-4d14-813c-58d355adc5b5,text/csv,annotations/annotations_9155f2e4-b768-4d14-813c-58d355adc5b5.npz,9155f2e4-b768-4d14-813c-58d355adc5b5
census_spreadsheets,spreadsheets/2020LUCA_PL0234460_address_countlist__80.csv,691b5520-3214-41fe-a945-cde871f426ae,text/csv,annotations/annotations_691b5520-3214-41fe-a945-cde871f426ae.npz,691b5520-3214-41fe-a945-cde871f426ae
census_spreadsheets,spreadsheets/2020LUCA_PL3402110_address_countlist__82.csv,f40b09a5-dc26-49ba-9f01-eba43678b1b1,text/csv,annotations/annotations_f40b09a5-dc26-49ba-9f01-eba43678b1b1.npz,f40b09a5-dc26-49ba-9f01-eba43678b1b1
census_spreadsheets,spreadsheets/2020LUCA_PL1981840_address_countlist__84.csv,cf891e37-87ea-48eb-aaf4-e86c42613d12,text/csv,annotations/annotations_cf891e37-87ea-48eb-aaf4-e86c42613d12.npz,cf891e37-87ea-48eb-aaf4-e86c42613d12
census_spreadsheets,spreadsheets/2020LUCA_PL2743540_address_countlist__85.csv,3f7452f1-2a6d-4baa-8091-2b1f7ee8ef33,text/csv,annotations/annotations_3f7452f1-2a6d-4baa-8091-2b1f7ee8ef33.npz,3f7452f1-2a6d-4baa-8091-2b1f7ee8ef33
census_spreadsheets,spreadsheets/2020LUCA_MC5506332275_address_countlist__87.csv,28778461-909d-4c8b-afd1-d47d52921286,text/csv,annotations/annotations_28778461-909d-4c8b-afd1-d47d52921286.npz,28778461-909d-4c8b-afd1-d47d52921286
census_spreadsheets,spreadsheets/2020LUCA_MC4205167640_address_countlist__88.csv,c81a0d6c-8e14-43d2-90a7-e81435c581ac,text/csv,annotations/annotations_c81a0d6c-8e14-43d2-90a7-e81435c581ac.npz,c81a0d6c-8e14-43d2-90a7-e81435c581ac
census_spreadsheets,spreadsheets/2020LUCA_CO36051_address_countlist__90.csv,c1c2a094-5c6e-4e9a-8c68-a845a9dcd5c3,text/csv,annotations/annotations_c1c2a094-5c6e-4e9a-8c68-a845a9dcd5c3.npz,c1c2a094-5c6e-4e9a-8c68-a845a9dcd5c3
census_spreadsheets,spreadsheets/2020LUCA_PL2714446_address_countlist__91.csv,d8537aa3-6652-44ce-936f-239dc6025ce7,text/csv,annotations/annotations_d8537aa3-6652-44ce-936f-239dc6025ce7.npz,d8537aa3-6652-44ce-936f-239dc6025ce7
census_spreadsheets,spreadsheets/2020LUCA_MC5506702275_address_countlist__94.csv,25353815-8dd6-4f79-b3e1-9311477904dc,text/csv,annotations/annotations_25353815-8dd6-4f79-b3e1-9311477904dc.npz,25353815-8dd6-4f79-b3e1-9311477904dc
census_spreadsheets,spreadsheets/2020LUCA_PL0527010_address_countlist__96.csv,0a594ea6-23c2-4f0c-8e01-6f4920a4f24e,text/csv,annotations/annotations_0a594ea6-23c2-4f0c-8e01-6f4920a4f24e.npz,0a594ea6-23c2-4f0c-8e01-6f4920a4f24e
census_spreadsheets,spreadsheets/2020LUCA_MC4208185984_address_countlist__97.csv,6571bbfd-38d9-4006-a835-d6820b29e41a,text/csv,annotations/annotations_6571bbfd-38d9-4006-a835-d6820b29e41a.npz,6571bbfd-38d9-4006-a835-d6820b29e41a
census_spreadsheets,spreadsheets/2020LUCA_PL0239300_address_countlist__99.csv,8eae5efa-6177-451b-8d91-41404f48da95,text/csv,annotations/annotations_8eae5efa-6177-451b-8d91-41404f48da95.npz,8eae5efa-6177-451b-8d91-41404f48da95
cnis_spreadsheets,spreadsheets/Tableau-de-synthèse-1ère-préfiguration-du-tableau-de-bord__3.xlsx,Tableau de bord des indicateurs,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_5cf48d09-2468-4047-80cf-ce4ef14fe816.npz,5cf48d09-2468-4047-80cf-ce4ef14fe816
ilo_spreadsheets,spreadsheets/MUS_CPI_Weights-2013__0.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_f1b729be-3b98-4bc3-ba72-392bf1ac756c.npz,f1b729be-3b98-4bc3-ba72-392bf1ac756c
ilo_spreadsheets,spreadsheets/A_2_9__2.xlsx,A.2.9,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_b7dc0a25-7869-4d3b-b960-b0859c77c3e3.npz,b7dc0a25-7869-4d3b-b960-b0859c77c3e3
ilo_spreadsheets,spreadsheets/NER_CPI_Weights-2013__4.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_66fd8786-f752-479e-9e8e-a3f0969ceed6.npz,66fd8786-f752-479e-9e8e-a3f0969ceed6
ilo_spreadsheets,spreadsheets/LKA_CPI_Weights-2013__5.xls,Base 2006 2007,application/vnd.ms-excel,annotations/annotations_a4c1b661-2e54-4dab-b918-bb9c31f17f88.npz,a4c1b661-2e54-4dab-b918-bb9c31f17f88
ilo_spreadsheets,spreadsheets/SVK_CPI_Weights-2013__10.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_c61030ed-3169-4b5d-a2c9-6a2bd8908d27.npz,c61030ed-3169-4b5d-a2c9-6a2bd8908d27
ilo_spreadsheets,spreadsheets/MMR_CPI_Weights-2013__11.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_23ba99cf-f4fd-4e61-924b-e654e2066d3a.npz,23ba99cf-f4fd-4e61-924b-e654e2066d3a
ilo_spreadsheets,spreadsheets/COL_CPI_Weights-2013__17.xls,IPC - 20,application/vnd.ms-excel,annotations/annotations_7906204c-3b40-4964-9025-8efaf27f90df.npz,7906204c-3b40-4964-9025-8efaf27f90df
ilo_spreadsheets,spreadsheets/wcms_840584__21.xlsx,Example - MQS,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_dd4ad626-6bb6-40f1-a5a3-cd87fc4590b9.npz,dd4ad626-6bb6-40f1-a5a3-cd87fc4590b9
ilo_spreadsheets,spreadsheets/MNE_CPI_Weights-2013__24.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_3817cb55-2a35-4c19-b741-37eb7412e72e.npz,3817cb55-2a35-4c19-b741-37eb7412e72e
ilo_spreadsheets,spreadsheets/HND_CPI_Weights-2013__28.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_1ff899a2-3f67-46ce-9d59-4a131fb655c8.npz,1ff899a2-3f67-46ce-9d59-4a131fb655c8
ilo_spreadsheets,spreadsheets/ARG_CPI_Weights-2013__29.xls,Weights - Major group,application/vnd.ms-excel,annotations/annotations_0c23d998-9fad-41fe-92e3-35ad88f53b52.npz,0c23d998-9fad-41fe-92e3-35ad88f53b52
ilo_spreadsheets,spreadsheets/MWI_CPI_Weights-2013__30.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_5c6c2497-8d29-489d-b46f-fa69847f9506.npz,5c6c2497-8d29-489d-b46f-fa69847f9506
ilo_spreadsheets,spreadsheets/ROU_CPI_Weights-2013__32.xls,Historical weights,application/vnd.ms-excel,annotations/annotations_d5d7c2d9-dceb-400f-a76b-b5d8be02f304.npz,d5d7c2d9-dceb-400f-a76b-b5d8be02f304
ilo_spreadsheets,spreadsheets/CPV_CPI_Weights-2013__34.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_18c95ab6-50aa-40a9-9ac6-e9d79e9ce5a3.npz,18c95ab6-50aa-40a9-9ac6-e9d79e9ce5a3
ilo_spreadsheets,spreadsheets/ZMB_CPI_Weights-2013__35.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_0dffb4ab-0b03-43ec-bd4f-afe43e078537.npz,0dffb4ab-0b03-43ec-bd4f-afe43e078537
ilo_spreadsheets,spreadsheets/A_2_8__36.xlsx,A.2.8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_64760e12-ddcc-453f-81a1-52ef44bc137c.npz,64760e12-ddcc-453f-81a1-52ef44bc137c
ilo_spreadsheets,spreadsheets/ISR_CPI_Weights-2013__37.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_cb1d8b27-0f8d-4696-b006-cc8076c78922.npz,cb1d8b27-0f8d-4696-b006-cc8076c78922
ilo_spreadsheets,spreadsheets/MKD_CPI_Weights-2013__38.xls,Food weights,application/vnd.ms-excel,annotations/annotations_b9478b9a-099e-4ee1-a566-688d3c9e0ab1.npz,b9478b9a-099e-4ee1-a566-688d3c9e0ab1
ilo_spreadsheets,spreadsheets/GHA_CPI_Weights-2013__42.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_e14cf233-da78-4e3b-8e26-18df54166815.npz,e14cf233-da78-4e3b-8e26-18df54166815
ilo_spreadsheets,spreadsheets/MDV_CPI_Weights-2013__43.xls,Food weights,application/vnd.ms-excel,annotations/annotations_a798b9d3-3719-413e-b158-fbc51470178c.npz,a798b9d3-3719-413e-b158-fbc51470178c
ilo_spreadsheets,spreadsheets/Child_labour_Sampling_Tools_Tool_07_Sampling_Errors_Template_2014__45.xlsx,Sampling Errors,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_f01a7201-4ac7-4a9e-9631-95f027cb3199.npz,f01a7201-4ac7-4a9e-9631-95f027cb3199
ilo_spreadsheets,spreadsheets/IND_CPI_Weights-2013__47.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_fdea49af-f643-420f-93ae-0189a69522bd.npz,fdea49af-f643-420f-93ae-0189a69522bd
ilo_spreadsheets,spreadsheets/UKR_CPI_Weights-2013__50.xls,Historical weights,application/vnd.ms-excel,annotations/annotations_da12a716-5f0e-4da6-bad0-23ad30392ecc.npz,da12a716-5f0e-4da6-bad0-23ad30392ecc
ilo_spreadsheets,spreadsheets/TUR_CPI_Weights-2013__52.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_44a24042-8984-4970-9153-6d1fcc73caa0.npz,44a24042-8984-4970-9153-6d1fcc73caa0
ilo_spreadsheets,spreadsheets/BDI_CPI_Weights-2013__53.xls,Weights - Major groups,application/vnd.ms-excel,annotations/annotations_64bf93de-5857-45fc-a662-92502cc7288d.npz,64bf93de-5857-45fc-a662-92502cc7288d
ilo_spreadsheets,spreadsheets/HUN_CPI_Weights-2014__54.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_057f3617-c153-4067-a7a8-ddf54ad12942.npz,057f3617-c153-4067-a7a8-ddf54ad12942
ilo_spreadsheets,spreadsheets/NZL_CPI_Weights-2013__55.xls,1999-2011,application/vnd.ms-excel,annotations/annotations_6bff9c54-c059-412c-9a32-c477409374ba.npz,6bff9c54-c059-412c-9a32-c477409374ba
ilo_spreadsheets,spreadsheets/BGR_CPI_Weights-2013__56.xls,Food items weights,application/vnd.ms-excel,annotations/annotations_f5e19491-2a7f-415c-8d03-40df603cc4b9.npz,f5e19491-2a7f-415c-8d03-40df603cc4b9
ilo_spreadsheets,spreadsheets/A_2_7__57.xlsx,A.2.7,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_b278f692-9cd6-4581-aebe-f1db461eccf3.npz,b278f692-9cd6-4581-aebe-f1db461eccf3
ilo_spreadsheets,spreadsheets/MLI_CPI_Weights-2013__58.xls,Food weights,application/vnd.ms-excel,annotations/annotations_1774a42b-837c-4e51-a61c-95eab56e9177.npz,1774a42b-837c-4e51-a61c-95eab56e9177
ilo_spreadsheets,spreadsheets/HTI_CPI_Weights-2013__62.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_7821e4d3-7e59-46dc-b32a-90e1c6d89726.npz,7821e4d3-7e59-46dc-b32a-90e1c6d89726
ilo_spreadsheets,spreadsheets/globalwagereport-2022-23-data__63.xlsx,Coverage,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_877a91f8-53c9-4c0c-bf51-ffd248e9c323.npz,877a91f8-53c9-4c0c-bf51-ffd248e9c323
ilo_spreadsheets,spreadsheets/estimates_for_weso_launch__68.xlsx,ILO Estimates,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_12e882ab-6632-4240-bd61-4eea7212be20.npz,12e882ab-6632-4240-bd61-4eea7212be20
ilo_spreadsheets,spreadsheets/SLE_CPI_Weights-2013__74.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_1f32cb3c-5550-473a-95b0-60e75d02b234.npz,1f32cb3c-5550-473a-95b0-60e75d02b234
ilo_spreadsheets,spreadsheets/USA_CPI_Weights-2013__75.xls,Food weights,application/vnd.ms-excel,annotations/annotations_b6af3c9a-61d1-405b-8a1f-4e6e4870dc9e.npz,b6af3c9a-61d1-405b-8a1f-4e6e4870dc9e
ilo_spreadsheets,spreadsheets/BLR_CPI_Weights-2013__76.xls,Food items weights,application/vnd.ms-excel,annotations/annotations_25e4dd77-6b2d-44a0-a732-b1ac3985e975.npz,25e4dd77-6b2d-44a0-a732-b1ac3985e975
ilo_spreadsheets,spreadsheets/PRT_CPI_Weights-2013__77.xls,Food weights,application/vnd.ms-excel,annotations/annotations_1f7defd2-ca3c-485b-bf79-04948da95950.npz,1f7defd2-ca3c-485b-bf79-04948da95950
ilo_spreadsheets,spreadsheets/Child_labour_Sampling_Tools_Tool_03_Primary_Sampling_Units_%28PSUs%29_Selection_Template_2014__78.xlsx,PSU Selection,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_088827e1-2061-4d60-bbc5-3872dabc6c65.npz,088827e1-2061-4d60-bbc5-3872dabc6c65
ilo_spreadsheets,spreadsheets/NLD_CPI_Weights-2013__79.xls,Food weights,application/vnd.ms-excel,annotations/annotations_fbc801b5-a6c9-4986-8f42-e3d2450160c5.npz,fbc801b5-a6c9-4986-8f42-e3d2450160c5
ilo_spreadsheets,spreadsheets/TKL_CPI_Weights-2013__86.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_315a6103-f301-4e1f-b562-c3ac5107d651.npz,315a6103-f301-4e1f-b562-c3ac5107d651
ilo_spreadsheets,spreadsheets/PAK_CPI_Weights-2013__89.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_69e8bef5-fc30-46e9-ba11-f3e1bd16c736.npz,69e8bef5-fc30-46e9-ba11-f3e1bd16c736
ilo_spreadsheets,spreadsheets/EPLEX_coded2020%20%282%29__90.xlsx,Data,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,annotations/annotations_6185a8ed-ede7-4da7-9ba3-8816365c66ec.npz,6185a8ed-ede7-4da7-9ba3-8816365c66ec
ilo_spreadsheets,spreadsheets/MDG_CPI_Weights-2013__91.xls,Sheet1,application/vnd.ms-excel,annotations/annotations_4e09c750-d419-4047-8ac2-321a22ff4c9f.npz,4e09c750-d419-4047-8ac2-321a22ff4c9f
